date,score,score_category,review
2015.12.20,-,-,"본태 박물관을 바라보며 먹는 조식도, 설경을 보며 하는 수영도 좋았어요. 사우나 물도 좋았습니다. 프론트 직원들도 친절하셔서 가격대비 아주 고급졌습니다. 특히 침대가 편안했고 포도호텔과 가까워서 레스토랑 이용할수있어서 좋았습니다. 어매니티도 굿. 냉장고의 간단한 음식은 무료 제공이었어요. 조용한데 머물며 휴식하기엔 최고고 곳곳을 돌아다니며 관광을 한다면 반드시 렌트가 필요합니다. 시내 가까운 곳엔 시끄러운 단체 관광객이 많다고 들었는데 디아넥스는 알고 오는 사람들 위주인듯했어요. 호텔 층수가 높지 않아서 안정감이 든것도 무시할수없는 요소였어요. 재방문 의사 있습니다~~~"
2015.12.21,-,-,룸쾌적 하고 전체적으로 신라 하얏트 다음으로 좋았던것 같음! 중문에서 거리가 있지만 본태박물관 방주교회 카멜리아힐 등 주변에 제주에서 꼭 가봐야할곳들과 인접거리 ! 조용하고 복잡한 상업시설들이 없는곳이여서 정말 제주에 온 기분! 특히 사우나 좋았음! 룸에 욕조없는 컨디션이지만 사우나가 하얏트보다 좋음! 심플한 스타일 !
2015.12.22,-,-,제주도 어떤 호텔보다도 가성비가 우수한 호텔입니다. 제주도 어떤 호텔보다도 가성비가 우수한 호텔입니다. 제주도 어떤 호텔보다도 가성비가 우수한 호텔입니다. 제주도 어떤 호텔보다도 가성비가 우수한 호텔입니다.
2015.12.22,-,-,산방산을 바라볼 수 있어 좋습니다. 더불어 따뜻한 온천사우나를 할 수 있어 만족스럽습니다. 아침조식은 종류는 많지않지만 깔끔합니다.
2015.12.23,-,-,"나만 알고 싶은 호텔입니다. 냄새와 카페트 먼지에 민감한데 바닥이 마루로 되어있어서 먼지도 카페트에 비해 덜났습니다. 욕조대신 샤워부스가 있는데 곰팡이나 물때의흔적도 없이 청결했습니다. 욕조가 없는 대신 호텔사우나에 있는 온천탕을 이용했는데 규모가 크지 않지만 깨끗하게 관리되어 있어서 좋았습니다. 조식이 별로라는 평이 있었는데 창 밖을 보면서 가볍게 먹기에는 좋았습니다. 객실 미니바에 음료수, 물, 과자 등 간단한 스낵류 또한 무료제공이라서 가볍게 간식으로 먹기에도 좋았어요. 다음에 제주에 간다면 내내 머물고 싶은 그런 곳이고 워낙 작은 호텔이라 나만 알고 싶은 호텔이에요. -이후에 호텔에서 사유나에 묵주를 놓고가지 않았냐고 전화가 왔는데 제 물건은 아니었지만 신경써서 전화까지 주는 세심함에 놀랐습니다."
2015.12.24,-,-,기대하고 갔던 야외노천탕은 2월28일까지 운영을 안한다고 하여 실망했지만. 그 외 다른 것들은 만족스러웠습나다. 카펫바닥이 아니라 마루바닥이어서 건조하지 않고 좋았고요. 완벽하게 잘 쉬고 올수 있었어요. 재방문의사 100%입니다. 주변에 추천도 많이 했어요!!!
2015.12.24,-,-,디아넥스 호텔은 포도호텔이 만든 세컨드 호텔이라더군요. 포도로텔 디아넥스호텔 방주교회 본태박물관 핑크스골프클럽 다 몰려서 붙어잇어요. 디아넥스 호텔은 밤에 찾아가기 어렵습니다. 렌터카에서 제공해준 네비 안에 주소 및 네이버나 기타 네비앱으로 디아넥스를 검색해서 가면 핑크스골프클럽 노스클럽하우스가 나와서 애먹엇어요. 밤에 호텔 주위나 들어가는 길이 정말 가로등 하나 없거든요. 본태박물관을 검색해서 들어가니 삼층짜리 심플한 건축물이 나옵니다. 호텔 내부 매우 정갈하고 깔끔하며 조용합니다. 온천 조식 패키지를 이용하여 매일 온천사우나를 즐길수 잇엇고. 기타 다녀오신 분들 평에 조식이 별로라 햇는데 저는 괜찮앗어요. 간단한 토스트 밑 밥과 국. 샐러드 과일. 씨리얼과 요거트 정도면 아침식사로 적당합니다. 방주교회는 구경이 무료입니다. 꼭 가보시길 추천해요. 본태박물관은 입장료가 잇구여. 오시기던에 비오토피아 싸이트들어가셔서 비오토피아 박물관 견학신청하고 오셔서 꼭 비오토피아 박물관 견학해보세여. 숙박내장고객에 한해서 입장료 할인잇습니다. 전반적으로 조용한 제주 여행을 하고 싶다면 서귀포에 위치한 디아넥스추천이에요. 리조트내 슈퍼 같은게 없어서 구입물품이 잇으실경우 시내편의점이나 슈퍼 들려서 들어오셔야해요.
2015.12.24,-,-,방주교회 근처구요. 산속이라 조용하고 온천사우나가 좋았고 요즘 비수기라 특가로 저렴히 이용잘했습니다. 객실도 넓은 편이고 조식은 가짓수는 부족하니 아무튼 주니까 잘 먹었어요. 10만원돈에 이정도면 왠만한 펜션보다 싸요. 이 금액이라면 강추합니다
2015.12.25,-,-,"장점이 많은 호텔.. 일단 최고는 사우나시설..물론 수영장도 좋았지만 수영모를 안가져가서 몬들어갔어요.. 통유리에..멋졌는데.. 여름엔 노천욕도 가능한듯. 사우나는 정말 짱! 모가 둥둥 떠있는 온천물이어서 피부가 반들반들했어요. 조식은 별로란 평이 많았는데, 종류는 별루 없지만 전 너무 맛있던데. . 수제 리코타 치즈에 빵 한조각하고 미역국에 밥말아서 두접시 해치움.. 단점 이라면 식당 포함 편의점등 편의시설이 전혀 없다는점.. 전 미리알고 올레시장서 마늘통닭 튀겨갔어요... 침구도 너무 포근하고 좋고.. 아침에 테라스에 앉아서 산방산 바라보며 커피한잔 한건 너무 좋았네요.. 여름철이 되면 가격이 마니 오를듯 하지만 또 갈 의양 매우 있어요~♡♡"
2015.12.27,-,-,한라산 기슥ㄹ에 위치해서 주변에 아무것도 없는게 유일한 담점인 호텔이었습니다. 온천 사우나도 너무 좋았고 객실 컨디션도 기대 이상이었습니다.
2015.12.27,-,-,가격이 저렴해서 괜찮을까 걱정이 많았지만 숙박해보니 정말 좋았습니다 여유있고 조용하고 또 가고 싶네요
2015.12.28,-,-,앞으로 제주도 숙소는 항상 디아넥스로 할 예정입니다. 온천도 좋고 조식도 가짓수는 많지않지만 좋습니다. 방음이 조금 아쉽습니다만 다음에 재방문의사가 있습니다.
2015.12.28,-,-,크리스마스에 객실+조식+온천 패키지 다녀왔는데 제 이름이 들어간 크리스마스 손편지를 받았습니다. ^^모든 직원분들이 친절한건 말할것도 없구요. 매일 음료와 에너지바와 각종 과자들을 무료로 제공해주었습니다. 특히 온천물은 최고였구요 남편이 너무 만족했습니다.&gt;.&lt; 시설도 새로 지은지 얼마 안되서 너무 깔끔하고 고급스러웠습니다. 겨울에 관광후 따뜻한 온천을 하니 피곤이 풀리고 수영장도 이용가능해서 좋더라구요. 그리고 저녁에는 그 유명한 비오토피아 레스토랑에서 맛나게 먹을수있으니 굳이 맛집 찾으러 갈 필요가 없더라구요. 약간의 아쉬운점은 조식이 좀 부실한거? 95% 만족한 호텔로 강추합니다.
2015.12.28,-,-,주변이 한적하고 시설도 깔끔해서 좋았습니다. 수영장과 사우나도 사람이 많지 않아서 쾌적하게 이용했구요. 조식도 간단하게 먹기에는 괜찮았습니다. 다음에도 또 이용하고 싶네요.
2015.12.29,-,-,"한라산 밑 자락에 위치하여 한적하고 조용했습니다. 수영장은 그리 크리 않았지만 적당히 물놀이를 즐길 수 있었고, 사우나 물은 보들보들 해서 기분 좋게 사우나까지 즐길 수 있었습니다. 방은 생각보다 넓었고 더블베드 선택하였는데, 침대도 넓고 편안히 지낼 수 있었습니다!ㅎ 방도 깨끗하고 직원들도 친절하셔서 편히 쉬다 왔습니다. 조식은 기대없이 갔는데, 간단히 아침을 즐기기엔 적당했던 거 같습니다. 잘 쉬다 왔습니다^^"
2015.12.30,-,-,"포도호텔보다는 못하지만, 가격 대비로는 훌륭합니다. 조용한 시간 보내시고 싶은 분들한테 좋은 숙소 인 거 깉네요"
2015.12.30,-,-,위치가 조금 외진곳에 있지만 그래서 한적하고 조용합니다. 객실 쾌적하고 침구류 좋으며 부대시설 수영장 사우나 시설이 좋습니다. 조식은 단조롭지만 무난합니다.
2015.12.31,-,-,"블로그에서 본 것처럼 어두울 때갔더니 가는 길이 어두워서 조금 무섭긴 했지만, 시설이 깔끔해서 잘 쉬고 왔습니다~"
2016.01.04,-,-,위치가 다소 외지긴했지만 가격대비 깔끔하고 수영장도 한적하며 미니바를 무료로 사용할 수 있어서 좋습니다. 다음에 다시 이용할 마음 99%있습니다.
2016.01.05,-,-,"신정연휴 2박 했습니다 오픈한지 오래지 않아서 전체적으로 깔끔합니다 가장 좋았던 것은 조용합니다 주변도 조용하고 호텔도 조용하고 방안에서 방음도 아주 좋구요 수영장과 사우나등의 부대시설도 만족스럽습니다 (사우나는 어메니티 구비가 미비합니다.룸의 것을 가져와서 썼습니다) 조식은 먹어도 그만 안먹어도 그만인 수준이라 좋았습니다. 제주의 맛있는 음식들을 챙겨 먹다보면 포함된 조식이 아까운 경우가 있는데 안먹어도 아쉽지 않고, 막상 먹으니 또 맛있게 먹을 수 있었습니다. 이제 아쉬웠던 점을말하자면... 일단 위치가 가장 큰 장점이자 단점입니다. 한라산 자락에 위치한것이 여러모로 엄청 큰 장점이나 가장 가까운 편의점이 5km 떨어져있고, 룸서비스도 없어 좀 불편했습니다. 저녁에 호텔로 돌아오는 길에 고라니를 만나기도 했습니다. 부대시설 이용시간이 짧습니다. 그래도 이정도 가격에 운영되는 것만으로도 감사하긴 했습니다. 혼자 걸으며 제주여행을 많이 하는편인데 도보 이용객이라면 이용이 어렵습니다. 인도가 없는 길도 많고, 산짐승들이 출몰하기도 하여 위험할듯 합니다 다시 이용할 의사는 무조건 있습니다. 부모님을 모시고와도 좋을 것 같습니다."
2016.01.05,-,-,"예약을 하면서 포도호텔계열이라 해서 안심을 했었고, 직접 가서 보니 정말 편안하고 좋았습니다. 최근에 만들어진 호텔이라 시설도 깨끗하고 군더더기 없는 디자인이 좋았습니다 직원분들도 너무 친절하고 이거저거 많은 조식메뉴보다 몇가지 안되지만 꼭 필요한거 위주로 깔끔해서 더 좋았습니다. 아직은 많이 알려지지 않아서인지 수영장과 온천 이용객들이 별로 없어서 정말 힐링하고 온듯한 느낌입니다"
2016.01.07,-,-,전체적으로 그레이톤 인테리어구요. 오픈한지 1년 안되었다고 들었는데 전체적으로 깔끔하고 분위기도 조용합니다. 위치는 카멜리아힐 근처이구요. 외진지역이라서 처음 찾아갈때 가급적 낮에 가시길 권장합니다 ㅎ 호텔에서 산방산이 보입니다. 본태박물관이 바로 옆에라서 한바퀴 둘러볼만하구요. 온천도 좋았네요
2016.01.07,-,-,이번에 처음으로 방문하게 되었는데 유명한 포도호텔의 별관이라 관심있게 보다가 저렴한 가격에 크리스마스 지내다 왔습니다. 가장 좋은 두가지는 구석에 위치하여 조용하다는 점과 온천 사우나! 우선 이틀정도 호텔안에서 쉬었는데 식사며 산책이며 온천이며 너무 만족스러워 밖에 나가지 않아도 즐거웠습니다. 특히 사우나의 경우 하루 한번씩가서 쉬기 너무 좋았어요 온천수도 좋은데다 호텔 규모에 비해서 시설이 크고 좋아 조용히 즐길 수 있었습니다. 중문과도 가까워 재방문의사 백프로입니다!!
2016.01.09,-,-,생긴지 얼마안된 호텔이라 깨끗하고 조아요 추천합니다. 수영장도 조용하니 넘 좋았습니다. 근처 방주교회넘 좋고 조용한데 편의점이 없어서 좀 아쉬웠습니다. 이것만 빼고는 만족 ㅋ
2016.01.11,-,-,2015년 8월 여름 휴가때 오픈한지 얼마 안 된 상태에서 묵었는데 생각보다 넘 깔끔하고 자연속에서 힐링하며 지내 좋아서 또 1박하고 왔네요 ㅎ 이번에는 아라고나이트 온천수 사우나 이용하였는데 다음 번에도 지내게 된다면 꼭 이용할겁니다. 저처럼 관광 목적이 아니 휴식이 목적인 분께 정말 강추
2016.01.12,-,-,산속에 아주 아늑했어요.침구나 욕실 모두 완전 좋았구요~수영장이 있어서 아이들이 좋아 했어요~조식이 너무간단해서 좀 실망스러웠어요..2인기준 조식포함이어서 아이들 초등학생이라 추가비용 지불했는데 그돈주고 먹기에는 좀 부실하더라구요...그점이 젤 아쉽네요...침구가 너무 포근하고 아침공기가 너무상쾌했던점이 젤 좋았어요~~
2016.01.13,-,-,위치는 제주시와 서귀포시 중간쯤 되구요...차량이 없으면 불편하실 위치입니다 주위엔 방주교회 본태 박물관이 위치해 있습니다. 객실도 깨끗하고 직원도 친절합니다 냉장고에 들어가 있는것들은 모두 무료입니다. 수영장은 좀 작긴한데 가족단위로 오신분들이 많이 이용하시더라구요 저는 사우나를 이용했는데 아주 마음에 들었습니다. 조식은 무료라 생각한다면 먹을만 하지만 돈을 지불하고 먹을 정도는 아닙니다 다음번에 또 묵고 싶다는 생각이 들정도로 가격대비 아주 만족합니다
2016.01.13,-,-,객실은 넓고 깔끔하고 탁트인 뷰도 좋았습니다. 온천사우나를 했으면 더 만족스러웠을텐데 저희는 무료인데도 이용하지 못했습니다. 객실사용이 뜸해서 그런지 침구에 먼지가 많아서 잘때 코가 막히는 등 조금 불편했습니다.ㅠㅠ 그리고 위치가 좋지 않아서 골프나 사우나 이용이 아니라면 재방문은 못할 것 같습니다..... 네비게이션에 등록 안되어 있어요~ 참고하세요.
2016.01.13,-,-,전체적으로 깔끔하고 깨끗해요 찾아가는 길이 좀 헤맸는데 아침에 일어나니 경치가 너무 좋았어요 침대도 푹신하고 사우나도 좋았어요 참고로 여기 칫솔치약이 없어서 준비해 가세요~
2016.01.15,-,-,"이번 여행의 숙소는 공항 주변, 남부 지역, 동부지역 이렇게 3군데로 나눠서 이용했습니다. 거두절미하고 디아넥스가 제일 청결합니다. 건축물의 모던한 모습도 만족하고 간소하지만 모자람 없는 식사와 레스토랑의 작은 호수와 오리가 어우러진 창밖 풍경은 여유있게 식사하기 좋은 분위기였습니다. 체크아웃후 이용한 온천사우나와 실내풀도 미니멀하지만 깔끔하고 친절한 분위기 매우 좋았구요 디아넥스를 찾아 갈 땐 외진 곳에 있는게 아닌가 생각했는데 다음날 이용했던 호텔이 어수선하고 조화롭지 못한 곳에 위치해 있다보니 오히려 약간 떨어진 곳에서 자연풍경으로 둘러싸인 이 곳이 더 매력적으로 느껴졌습니다. 제주를 여행하면서 숙소때문에 고민하신다면 디아넥스를 한번 꼭 이용해보시라고 강력 추천합니다."
2016.01.15,-,-,새해 첫 여행이었는데 여러가지로 즐거웠고 만족합니다 호텔 직원분들도 친절하셨고 시설도 좋네요 다만 주변에 아무것도 없고 지대가 약간 높아 날씨가 많이 안좋았다면 한라산 중턱에 고립될수도 있었을거 같네요 ㅋㅋ 물론 그런일이 일어나지 않았지만 ^^; 호텔 예약과 연계하여 비오토피아 방주교회 등 관람했는데 그 또한 좋았습니다 다음 여행 때 또 방문할게요~
2016.01.15,-,-,"비싸지않은 가격에 수영장, 온천, 조식패키지를 이용할수 있어 가성비 최고입니다. 무엇보다도 룸이 너무 깨끗하고 좋네요. 발코니도 있어 산방산도 보입니다. 제주 숙소중 디아넥스가 최고의 선택이었던 것 같아요ㅋㅋ"
2016.01.15,-,-,"친구와 직장동료의 추천을 받고 엄마와 함께하는 여행을 위해 예약하였습니다. ''가격대비'' 좋은게 아니라 그냥 좋았습니다. 룸컨디션, 온천, 직원 친절도 등 만족스럽지않은 점이 하나도 없었습니다. 조식도 종류가 다양하지는 않지만 한식이나 양식으로 선택할 수 있도록 간단하지만 양한식을 모두 갖추어 놓아 빵을 드시지 못하는 엄마도 충분히 식사하실 수 있었습니다. 온천도 좋았고 제일 좋았던 것은 마주치는 직원분들마다 모두 친절하셨던 점입니다. 친절했던 직원분들과 좋은 서비스 제공해주신 호텔에 너무 감사했습니다!"
2016.01.16,-,-,본태박물관 비오토피아랑 같이 이용하시길 추천해요 산방산과 바다가 보이는 전망에 공기 맑고 온천과 수영할 수 있고 최고였어요
2016.01.16,-,-,"디 아넥스 호텔에서 제주도 여행 일정 마지막 날을 보냈어요. 푹신한 침구, 깔끔한 인테리어가 돋보였어요. 다음날 아침 아라고나이트 온천수에서 혼자 즐기는 스파, 기대보다 훌륭했던 조식(소고기 무국 대박) 편안하게 잘 쉬고 갑니다!! P.S - SK임직원 할인가로 하려고 알아보다보니 인터파크가 더 싸더군요 ㅋㅋㅋㅋㅋㅋㅋ 임직원 배려좀 해주세요 ㅠㅠ"
2016.01.18,-,-,친구들과 함께였던 아넥스ㅎㅎ 이번 여행도 아주만족!ㅎㅎ 또 다음에 가겠습니다~~추천하고 싶은 호텔
2016.01.18,-,-,친구들과 함께였던 아넥스ㅎㅎ 이번 여행도 아주만족!ㅎㅎ 또 다음에 가겠습니다~~추천하고 싶은 호텔
2016.01.18,-,-,"한라산에서 가까워 등반을 마치고 내려와 묵을 숙소로 최적입니다. 온천 사우나가 기대 이상이었는데, 한적하니 사람도 적고 온천 물도 매우 좋았어요. 룸 컨디션도 좋았고요 밤에 보일러 켜는 법을 몰라 전화로 문의했을 때 친절히 응대 해 주신것도 기억에 남아요. 한라산 갈 계획 있던 지인들에게도 많이 추천했네요. 잘 쉬다 왔습니다!"
2016.01.18,-,-,3박 묵었습니다. 깔끔하고 좋았어요. 조식은 간단했고 온천욕은 완전 좋았습니다. 다음에 서귀포에 묵을 때 또 방문하고 싶어요.
2016.01.18,-,-,디아넥스는 생긴지 얼마 되지않아서 깔끔하고 좋았습니다. 포도호텔은 언제나 그렇듯 직원분들도 친절하시고 좋더군요. 식사도 만족스러웠습니다. 가격만 조금 싸지면 더 좋을 것 같습니다ㅎㅎ
2016.01.19,-,-,문 연지 얼마 안 된 건물이라 룸 컨디션은 좋았어요 시설들도 깨끗하고 침구도 잘 정리 되어있었구요 요즘 뜨는 방주교회랑 본태박물관은 걸어서 이용 가능합니다 아이들 데리고 산책하기도 좋아요 단 너무 조용해서 시끌벅적 아이들이 좀 눈차 보이기도 했네요 점잖은 분위기에요 편의시설이 부족해서 급한물건이 있을때 멀리 다녀와야 하고 주변에 식당 없어서 포도호텔이나 비오토피아 식당 이용해야하는 데 가격대는 있으니 참고하세요
2016.01.19,-,-,깨끗하고 좋았어요 침구나 시설들도 새거여서 요름까지도 오는 분들 좋겠다 싶었네요 다만 호텔근처의 식당이라던지 편의점이 없어 조금 아쉬웠고 조용히 쉬려고 가는분들은 딱 좋을듯하고 대신 먹거리나 준비는 완벽하게 하셔야 두번 걸음 안합니다
2016.01.20,-,-,룸이 넓고 쾢거하고 화장실이 넓어 완전 마음에 들고 수영장 사우나 너무 좋았습니다. 주변에 박물관과 산책길이 있고 방주교회와 승마장 골프장 등이 위치하고 있습니다.
2016.01.20,-,-,편안하게 쉬었습니다. 대체로 깨끗하며 아라고나이트 온천스파를 할 수 있어 좋습니다.
2016.01.21,-,-,"우리아이들과 함께 정말 편안하고 최고의 시간이였습니다 다음에도 또 갈것이고, 많은 분께 추천드리고 싶네요. 사우나는 정말 제주도 탑이예요!!"
2016.01.23,-,-,수영장이랑 룸이 가격대비 넘 좋았고 직원들도 친절했어요. 즐겁게 여행할 수 있었고 다음번에도 꼭 다시 묶고 싶어요. 온천도 넘 좋았습니다.
2016.01.25,-,-,"분위기있고 조용한데 ... 넘 휑한 느낌이 있고......문이 한쪽만 연결되고 다 잠겨있어서 불편했어요~ 조식은 간단하게 먹기좋고, 사우나 조아요!! 분위기있고 조용한데 ... 넘 휑한 느낌이 있고......문이 한쪽만 연결되고 다 잠겨있어서 불편했어요~ 조식은 간단하게 먹기좋고, 사우나 조아요!!"
2016.01.25,-,-,"아직 잘 알려져 있지 않은 것 같긴 한데 깔끔하고 너무 좋아요. 우선 수영자우조용하고 뷰가 졸고, 사우나는 물이 좋은듯 건강해진 느낌입니다. 객실도 깔끔하고 너무 좋아요. 조식은 별로라는 평이 많은데, 많이 안먹는 저로써는 딱 배채울 만큼으로 좋았습니다. 무엇보다 직원분들 정말 친절했어요. 특히 눈 때문에 체인 채워야 하는데, 도와주신 직원 2분 정말 감동이었습니다. 눈 너무 많이 오는데다, 체인까지 안채워져서 몇십분을 고생했는데, 정말 얼굴 한번 안찌푸리고, 끝까지 웃는 얼굴로 도와주셨어요. 꼭 다시 갈거에요."
2016.01.27,-,-,가족들과 함께 제주도 여행을 다녀왔는데 시설 및 서비스 모두에 아주 만족하고 덕분에 즐거운 여행을 할 수 있었습니다. 다음번에도 제주도 여행시 또 이용하고 싶습니다!^^
2016.01.27,-,-,"가격대비 최고의 호텔입니다. 매번 출장시 제주시에 위치한 호텔에서 묵었었는데, 사업지가 안덕면쪽이라 혹시나 하고 검색했는데, 왠열~ 비오토피아 정문앞에 위치한 디 아넥스호텔은 그야말로 최고였습니다. 맛난 조식과 2km에서 뿜어져 나온 온천수 사우나 또한 수영장까지 이용 가능합니다. 깨끗한 침구류와 저멀리 산방산과 사계앞바다까지 숙소에서 바라볼 수 있어 정말 좋았답니다. 다음번에 꼭 가족들과 함께 와야지 약속했습니다."
2016.01.27,-,-,제주폭설로 인해 제주여행이 고생스러웠지만 이 호텔에서 머물었던 시간은 가장 행복했습니다. 중문단지와 가까워 차로 이동하기 좋고. 특히 호텔 온천과 조식은 환상적이었습니다. 목욕을 유달리 좋아한 저희 부부는 3일동안 매일 온천욕으로 피로를 풀었고. 아침조식은 빵과 커피 뿐만 아니라 국과 간단한 반찬이 너무 맛있었습니다. 그리고 특히 폭설로 차량스노우체인을 못달아 고생하시는 여성이나 노부부차량을 눈속에서 달아주시는 모습이 너무 좋았습니다. 제주에가면 다시 꼭 이용할겁니다.
2016.01.28,-,-,주변에 편의시설이 별로없어 차가 없으면 불편하지만 호텔은 깔끔하고 무엇보다 사우나와 수영장이 좋았습니다. 침대가 싱글+ 싱글룸이라 3명이 이용할때 조금 불편할수있습니다.
2016.01.29,-,-,완벽합니다 식당 사우나 수영장 실내 직원친절도 주변경치가 아주끝내주고 또 다시 방문의사 확실합니다 그립네요
2016.01.29,-,-,가성비가 가장좋은 호텔이라 생각합니다 특히 제가 감동받은것은 비아토피아 사이 셔틀을 ㅎㅐ주시면서 귀찮으실만 한데도 웃으면서 친절하게 해주셔서 감사했습니다 그리고 꼭 사우나와 수영시설을 이용해보세요. 왠만한 특급호텔보다 사우나시설은 잘되어있습니다.
2016.01.30,-,-,침구 깨끗하고 난방도 좋았고 웰컴 드링크에 간식도 로아커 좋았어요 어매니티는 pure라고 되어있는데 그냥 보통이었어요 조식은 생각보다 훨씬 괜찮았어요 근데 방음이 너무 안되서 옆방 말하는 소리가 다 들릴정도? 전 원래 귀마개를 여행할 때 들고 다녀서 잘 때는 괜찮았지만 참고해야할 듯 새 건물이라 사우나 시설 이용했는데 너무 깨끗했고 여기 말고 메종 글래드 묵었었는데 여기가 더 나았어요 담에도 제주 오면 여기 묵을려고요
2016.01.31,-,-,"정말 생각보다 널찍한 공간이에요. 넓어서 캐리어 둘을 펼쳐놔도 부족함 없는 공간, 수영장, 온천도 참 좋았고... 사람들이 별로 없어 한가롭게 지내다 온 게 참 좋았습니다. 조식도 깔끔하고, 맛도 좋았어요. 직원분들도 친절하셨어요. 다음에도 꼭 디아넥스에서 묵을게요. 사랑합니다...."
2016.02.01,-,-,올해 여름에도 또 꼭 가고싶은 호텔이네요 수영장도 좋고 주변 경관도 너무 아름다웠습니다 꼭 다시놀러가겠습니다!!
2016.02.01,-,-,산 속이라 조용하고 아늑함. 수영장도 이용할 수 있고 주변 경치도 좋음. 조식은 그닥 좋지는 않음. 하지만 주변 경관이 좋아 추천함.
2016.02.01,-,-,"부모님이 다녀오셨는데 룸컨디션, 조식, 사우나까지 모두 만족 하셨다고 하시네요 올 봄에 저희 가족 모두 다시 갈 예정입니다"
2016.02.01,-,-,한적하고 고요한 위치도 좋았지만 서비스가 훌륭했습니다. 온천도 아주 좋았습니다. 특가로 간다면 무조건 추천합니다
2016.02.02,-,-,이번이 아마 5번째 방문이 되는 것 같은데 늘 만족스럽습니다. 다만 조식음식이 조금 더 풍성해졌으면 하는 아쉬움이 있네요 ㅎㅎ
2016.02.03,-,-,가격대비좋고 조용하니좋았어여 직원분들도친절하시고 단 중문에서 거리가 어중간해서^^ 길도 꼬불꼬불길이고 이정표가좀 자주없다는게단점인데 대체로만족했어여
2016.02.03,-,-,위치가 산속에 있어서. 조용하게 쉴수 있는곳입니다 . 온천사우나와. 수영장이 있어서 좋았고. 본태박물관이 바로 옆에. 있어서. 좋았어요. 조식이 아쉽긴 했지만 가격대비 생각하면. 훌륭합니다.
2016.02.04,-,-,사우나 온탕과 열탕에 날벌레가 많이 있었습니다. 쉬려고 간 곳인데 기분이 안 좋았습니다. 지난번에도 이용한 호텔인데 점점 관리가 소홀한듯 합니다.
2016.02.04,-,-,"디아넥스 호텔.. 인터파크 검색 통해서 알게 되었는데 조식에 수영장, 사우나 시설도 무료로 이용할 수 있어서 너무너무 좋았구요 방도 깨끗하고, 사진에 나오는 그대로 였어서 그게 가장 좋았던 것 같아요. 보통 사진이랑 실제랑 너무 다른 경우들이 많아 숙소 정하고 나면 난감한 경우들 많았는데.. 여긴 안그랬어요. 왜 이 가격대인지 이해가 안갈정도로 너무나 맘에 들었던 곳입니다. 제주도 가면 또 여기에서 지내고 싶어요~ :)"
2016.02.11,-,-,"일단 매우 친절하셔서 감사했습니다. 아기가 있어서 범퍼침대 요청드렸는데, 예쁘고 깔끔하고 (크지는 않지만) 12개월 아기가 쓰기 적당한 사이즈로 해 주셨습니다. 수영장은 사진으로 보던 것보다 너무 좋아서 수영복 안가져간걸 후회했습니다. (보통 객실이 사진보다 안좋은데, 여기는 객실도 좋고, 수영장은 사진보다 훨씬 좋아요..) 수영모만 구매가 가능하고 수영복은 구매 및 대여가 되지 않으니 챙기는 게 좋을 것 같습니다. 사우나도 만족스러웠습니다. 조식도 만족스러웠습니다. 칼호텔이나 대명리조트 같은 곳보다 나았던 것 같네요. 본태박물관, 포토호텔 레스토랑이 아넥스 숙박시 10% 할인 됩니다. 이것도 유용했습니다. 근데... 단점이... 객실 내는 많이 건조해서 (아기가 있던 터라) 가습기를 요청했는데... 물을 채우려고 가습기를 열었더니 먼지가 (남아있는 물에) 너무 시커멓게 많이 떠 있었고 팬도 너무 청소가 안되어있어서 청소하고 썼습니다. ㅠㅠ 프런트에 말씀드렸으니 다음부터는 개선될 것 같습니다."
2016.02.11,-,-,"일단 매우 친절하셔서 감사했습니다. 수영장은 사진으로 보던 것보다 너무 좋아서 수영복 안가져간걸 후회했습니다. 사우나/조식도 만족스러웠습니다. 본태박물관, 포토호텔 레스토랑이 아넥스 숙박시 10% 할인 됩니다. 이것도 유용했습니다."
2016.02.13,-,-,내부 시설이나 다 좋아요 근데 주변에 아무것도 없어서 저녁에 밥먹을곳찾기 힘들고 중문 관광단지 까지 가는데도 차로 30분 넘게 걸림 시설이나 방은 좋았어요
2016.02.13,-,-,마지막날묵을 예정으로 예약했는데 좀더있고싶었어요 온천물도좋고 룸도깨끗하고탁트여서 답답하지않고 일단조용하고 직원분들도친절하구요 조식도 나쁘진않던데요아침이라 먹을것만있어서 좋았습니다 특급호텔보다가격도훨씬저렴하고 가성비최고인거같아요 다음에또이용하려구요
2016.02.14,-,-,패키지로 저렴히 너무 잘 지냈어요. 수영장과 사우나도 조용하고 2~3팀밖에 없어서 여유있게 이용했어요. 무료조식도 간단하지만 잘 먹었네요. 체크아웃하고 산을 내려가는길이 너무심한 안개로 한치앞도 안보여서 무서웠어요. 저녁에도 가로등 불빛하나 없던데 오며가는길이 잘 보였으면 하네요. 그래도 제주에 가면 다시 이용하고싶어요~~^^
2016.02.14,-,-,일단 호텔위치가좀외진데 있어서 좋은점은조용하다는것이구요 반대로 밤에운전해서들어오는길이 꽤무섭습니다ㅠ가로등도전혀없는산길이거든요.그리고 포도호텔과같은회사에서만든 호텔이라거하는데 실속형호텔이라서그런지 직원들서비스마인드도실속형 입니다.하지만 가격대비 괜찮다고생각됩니다 지어진지 얼마안되서 깨끗합니다.
