date,score,score_category,review
2014.02.27,-,-,"퍼팩트한 신라^^ 와이너리 투어에, GAO 딸기따기체험 까지 너무너무 좋은 추억 많이 만들고 왔네요~ 하나 아쉬웠던거는 이제 신라도 지은지 넘 오래되서 아직 리모델링 안된 방은 약간 노후된게 느껴지네요~"
2014.02.27,-,-,"퍼팩트한 신라^^ 와이너리 투어에, GAO 딸기따기체험 까지 너무너무 좋은 추억 많이 만들고 왔네요~ 하나 아쉬웠던거는 이제 신라도 지은지 넘 오래되서 아직 리모델링 안된 방은 약간 노후된게 느껴지네요~"
2014.02.27,-,-,"이름값하는 호텔입니다. 제주 신라호텔은 워낙 경관도 이쁘고 서비스도 좋은것으로 유명한데 역시나... 무료로 방도 오션뷰로 업그레이드 해주시고, 특전도 꼼꼼하게 챙겨주셔서 좋았습니다."
2014.02.28,-,-,작년에도 다녀온곳이고 일년에 한번정도는 들르던 신라호텔.. 가든이 아름답고 수영장이 좋아서 올해도 망설임없이 선택했다. 서비스가 좀더 나아지긴 한것같은데 실망한 부분은 파크뷰 식사였다 예전같지 않았다 작년이 너무 좋았나? 조식도 석식도 내입맛이 그런건지 모르겠다 다음 제주여행에서 신라호텔을 또 선택할지 모르겠다 가격대비 기대만큼은 아닌걸로~~
2014.03.01,-,-,이렇게 좋은상품이 또있을까요 디너뷔페에 . 라운지 이용권에.어디서도 찾을수가없던 그 상품. 신라도 역시나 좋던데요.. . . . . .조건좋은 인터파크에 더 감동이었 습니다. 친절하고 신속한 상담에 감사드려요. 한발앞서서 라운지 이용권도 상품에 끼여주셔서 더 귀중한 경험 이었 습니다
2014.03.02,-,-,서비스 너무 좋았습니다. 덕분에 3일 동안 정말 편안하게 쉬다가 왔네요. 다음번에 또 방문하고 싶습니다
2014.03.03,-,-,너무 친절하고 라이브 공연 야외스파 멋진 산책코스 와이너리투어(무제한 와인 공급) 선물까지... 돈이 전혀 안아깝다고 느껴집니다.
2014.03.04,-,-,친구들과의 여행 숙박지로 제주 신라를 선택했습니다. 친구들이 제주신라의 기분좋은 서비스에 감동받아 다음 여행에도 제주 신라로 또 가기로 했습니다. 매번 갈때마다 친절한 서비스에 감사드립니다^^
2014.03.04,-,-,"중문관광단지에 있는 호텔은 롯데제주와 신라제주 이렇게 두 곳 가봤지만. 이번에 신라제주에 투숙 후 왜 사람들이 그렇게 극찬 했는지 알 것 같습니다. 호텔 체크인 하는 장소, 서비스, 그리고 호텔 객실로 안내받는 과정 모두 흠잡을 것 없이 완벽했습니다. 물론, 좀 아쉽다면 아쉬울 수 있는 부분은 일회용 칫솔과 쉐이빙 기트를 제공하지 않는 것이었는데 그 또한 환경에 관한 것으로 제공하지 않는 것이기 때문에 괜찮았습니다. 조식포함하여 신라제주에 직접 전화하여 예약 1박, 인터파크를 통하여 신라제주로 1박 예약해서 총 2박 3일 다녀왔는데 확실히 인터파크 가격이 절대적으로 저렴하더군요. 3월 1일 예약이 인터파크에서 안되서 직접 전화하여 다녀왔는데 그렇지 않았다면 전부 인터파크에서 예약했을겁니다. 하와이나, 괌에 위치한 호텔도 좋지만 그곳 만큼이나 경치도 좋고 내부 시설도 좋은 신라제주도 최고였습니다."
2014.03.04,-,-,정말 맘에 들었습니다. 감동서비스부터 좋은 시설~~~ 앞으로 계속 자주 이용할것 같아요
2014.03.04,-,-,급하게 제주에서 쉬고싶다는 생각이 들어서 입실 이틀전에 예약했는데도 인팍에서 바로 객실확정되어서 빠른처리에 감사했구요 제주신라야 늘 갈때마다 만족하고 옵니다~ 아직 꽃이 많이 피진않았지만 그래도 쉬리벤치에 앉아있으니 봄기분이 은근 나더라구요 잘 쉬다왔어요~
2014.03.04,-,-,친정엄마/6세 아들과 함꼐 한 여행이라안전하고 좋은숙박시설에 묵고자 신라호텔을 정했는데 정말 최고의 서비스 최고의 시설 이었습니다...더욱이 좋았던것은 신라호텔에 직접예약하는것보다거의 절반가격으로 인터파크에서 예약해서 간것이었쬬 ... ㅎ 다음에도 무조건 인터파크 통해서 신라 예약할겁니다 ㅎㅎ 강추 !!!
2014.03.04,-,-,"2박3일 머물렀는데 역시 제주에선 신라가 갑이네요 윈터패키지로 s-car를 이용하니 렌트비용도 절감되고.. 글램핑과 수영장, 프라이빗 비치.. 부대시설만 이용해도 하루가 금방 갑니다 ㅠ 해외여행 부럽지 않은 제주여행이었네요 ^^"
2014.03.05,-,-,"국내 최고의 호텔이 제공하는 서비스는 기대 이상이었네요, 강추합니다! 처음에는 이용요금이 다소 비싸다고 느꼈지만, 오히려 저렴한 가격으로 다양한 서비스를 이용했다는 느낌이 듭니다."
2014.03.05,-,-,"1년 만에 다시 이용한 제주신라, 다른 호텔 대비 탁월한 것 같습니다. 서비스마인드, 조경, 전망, 식사, 룸퀼리티, 라운지, 렌트카, GAO, 수영장 등 모두모두 만족합니다."
2014.03.05,-,-,"제주여행을 여러번 다녔지만 신라에서 머물렀던 기간만큼 여유로운 적이 없었던 것 같습니다. 객실상태나 부대시설, 서비스 어느하나 흠잡을 데 없는 완벽한 호텔인 것 같네요. 다음에도 다시 이용할 예정입니다."
2014.03.05,-,-,제주도를 갈때마다 이용합니다. 자쿠지 정원 프라이빗비치. 힐링을 위한 제주도 여행일때는 신라호텔!!
2014.03.05,-,-,제주갈때마다 신라 숙박을 꼭 넣게 되더라구요.. 이번에도 믿을수 있는 인터파크를 통해 숙박권구입해서 잘 다녀왔습니다.. 혜택도 좋았어요~^^
2014.03.05,-,-,"신라호텔 제주, 말로만 들었지만 정말 훌륭한 서비스와 퀄리티를 자랑하더군요. 특히 인터파크에서 패키지를 구매해서 GAO체험에 돈이 많이 들 줄 알았는데 비용도 절감하고 좋았습니다. 룸 상태는 이제껏 가봤던 어떤 호텔들보다 좋았고, 여러가지 선물과 와인서비스도 좋았어요. 또 가고 싶네요~"
2014.03.06,-,-,신라 여러번 갔지만 이번처럼 한산한건 처음이였어요~ 비수기라 그런지 로비도 수영장도 자쿠지도 사람이 별로 없어서 좋더라구요 북적거리지않고 조용하게 잘 쉬다 왔습니다^^
2014.03.06,-,-,제주도 갈때마다 신라호텔을 이용하는편인데 이번에는 좀 급하게 여행을 가게되서 금요일 밤 늦게 호텔예약을 하면서 주말이라 예약이 늦게 처리되면 어쩌나 걱정했는데 토요일 오전에 일찍 처리해주셔서 일요일부터 잘 이용할 수 있었습니다. 제주신라호텔은 늘 만족스럽게 이용하고 있어서 불편한점은 없었고 일요일밤 늦게 도착했는데 원래 예약했던 객실보다 층수가 더 높은 전망이 좋은 곳으로 바꿔주셔서 만족스럽게 이용했습니다.
2014.03.06,-,-,아주 잘 쉬다 왔습니다. 역시 제주도 신라호텔은 정말 좋은곳이네요. 매번 갈때마다 느끼는거지만 서비스도 참 좋고 쾌적하고 굿이에요!
2014.03.07,-,-,늘가는 신라호텔 패키지이지만 이번여행은 특히 유채꽃과 동백꽃이 함께하는 즐거운 붑여행을 했습니다 트히 호텔수영장과 자쿠지에서의 시간은 정말 좋았습ㄴ다
2014.03.07,-,-,가을이 억새풀과 금목서의 향기는 오래도록 간직하고 싶은 향기입니다 따뜻한 햇볓과 부드러운 바람의 쉬리 언덕에서의 망중한은 새힘과 힐ㄹㅇ을 하기에 정말 좋아요
2014.03.07,-,-,제주도 여행을 하면서 선택하게된 롯데 와 신라호텔에서의 2박3일.. 역시 신라라는 생각과 다음번엔 신라스테이와 서울쪽도 이용해볼게요.. 어머님과 함께 여행왔는데 룸도 좋은 뷰로 주시고해서 감사했습니다. 어머님이 많이 좋아하셨어요.
2014.03.07,-,-,"제주도 갈 때마다 지내는 신라호텔, 이번에도 역시 만족스러운 서비스에 기분 좋게 다녀왔습니다. 바람이 많이 불어 저녁에 진행하는 와인 파티는 실내에서 이루어 졌지만 충분히 분위기도 좋았고 겨울에도 이용할 수 잇는 야외 수영장 및 자쿠지 그리고 무료 렌트카 서비스까지 다 만족스러웠습니다."
2014.03.07,-,-,신관 산전망 스탠다드 이용하였습니다 룸 자체는 크게 특별하진 않지만 제주신라의 가장 큰 장점은 서비스인 것 같습니다 직원들의 친절함과 배려심으로 너무나 편안한 여행이었습니다 2박3일 내내 신라호텔 내 레스토랑을 이용했는데 명불허전.. 그야말로 최고의 만찬들이었습니다 가격이 만만치 않지만 전혀 아깝지 않았습니다 또 다시 제주도를 가게된다면 신라호텔가 1순위가 될거 같습니다
2014.03.08,-,-,"3월 꽃샘추위로 바닷바람이 너무 강해 덜덜 떨며 호텔에 도착했습니다. 입구에서 체크인 안내를 받으며 따뜻한 차한잔으로 몸을 녹이고 편안하게 체크인을 하면서 고객을 배려하는 세심함에 추위가 사르르 녹더라구요. 거기에 객실까지 업그레이드 받아 짧은 1박2일이었지만 너무너무 행복하게 푹 쉬다 온 여행이었어요. 신라숨비정원을 산책하고 프라이빗 비치에서 따뜻하게 족요하고 차마시고 바다를 바라보며 이곳이 제주구나온몸으로 제주를 느끼며 즐거운 여행을 하였습니다. 근처맛집에서 저녁을 먹으려고 고민하고 있는데 신라컨시어지에서 친절하게 맛집도 소개해주시고 픽업차량전화까지! 저희는 손하나 까딱하지 않고 대접받으며 여행을~ 감탄!!! 또 감탄!!! 참고로 관광까지 안내해주신다고하네요. 다음 날 조식도 역시 신라구나 감탄이 나올정도로 맛있었구요. 다음엔 2박3일, 3박4일 제주신라호텔에서 좀 더 긴 시간 보내며 자쿠지와 수영장, 핀란드사우나까지 즐기다 오려구요. 공항까지 편안하게 신라셔틀버스타고 일정을 마무리했어요. 비록 날씨는 꽃샘추위로 추웠지만 신라덕분에 저희 가족 너무 즐거웠어요!!!"
2014.03.08,-,-,평일에 이용했는데 역시 신라.. 괜히 하얏트 1박하고 마무리가 개똥이 됐네요 ㅎㅎㅎ 다음에도 인터파크 통해 이용해야겠어요~
2014.03.10,-,-,제주도는 역시 신라네요 근데 방이 너무 오래되서 이젠 스탠다드 방은 거의 옛날 호텔 수준이네요 그리고 서비스는 정말 좋았던거 같아요~~~
2014.03.11,-,-,객실 서비스 인테리어 모두 맘에 들었어요 조식도 무척 다양하고 좋습니다. 실외수영장도 물온도가 따뜻해서 추운날씨에도 잘 즐기다 왔습니다. good good~
2014.03.11,-,-,"오션뷰로 숙박하였는데, 제주신라호텔 자랑인 숨비정원 너머로 바다까지 보이는 경치가 정말 아름다웠어요- 글램핑도 친절한 서비스와 맛있는 식사까지 잊지못할 경험이 되었네요~~! 스파는 3월 부터 겔랑스파로 바뀌어서 가격대가 좀 더 올라간게 아쉽네요.. 파크뷰 식사도 그렇고 아무튼 최고급이네요!"
2014.03.11,-,-,매년 가는 신라호텔 언제나 친절한 서비스 너무 기분 좋아요 다음에도 또 가고 싶어요 감사합니다
2014.03.11,-,-,"아직 날은 춥지만 신라호텔 수영장 물이 따뜻해서 20개월 아들과 정말 좋은 시간 보냈습니다. 또가고 싶네요. 객실은 아늑한 느낌이었고,날씨 따뜻할때 가면 테라스도 이용하고 더 좋을듯 합니다."
2014.03.11,-,-,인터파크에서 스탠다드 예약해서 갔는데 체크인시 물어보시길래 바다전망으로 돈 추가하고 업그레이드하였습니다.
2014.03.11,-,-,태교 여행으로 왓는데 반했어요 ^^ 대박입니다 진심으로 짱짱짱짱 다시오고싶어요 ㅎㅎㅎㅎ 정말 강ㅊ추추추추
2014.03.12,-,-,신라호텔 여러번 이용해 봤는데 산책로도 너무 아름답고 직원분들이 매우 친절하고 항상 만족스러웠습니다. 다음에 제주 올때도 다시 이용할 생각입니다.
2014.03.12,-,-,"항상 롯데만 이용했었는데, 신라 초특급가격으로 다녀왔네요. 일부러 신라,롯데 각1박했는데 신라가 롯데보다 비싼이유가 역시 있었네요. 직원서비스부터 한차원 높고, 음식점도 좀더 맛이 좋네요. 대체로 조금더 비싸기도 했고요. 조식 룸서비스메뉴나 맛도 신라가 더 좋습니다. 그리고 수영장이 실내에서 실외로 연결되어있어 이용하기 엄청 편해요. 샤워실도 더 좋고요. 앞으로는 신라만 가지 싶네요."
2014.03.13,-,-,"다른 좋은 호텔도 많겠지만 신라는 늘 제대로 된 휴식을 주는 느낌입니다. 음식,숙소,서비스 모두 좋았습니다. 다음에도 이용하겠습니다. 감사합니다."
2014.03.13,-,-,"열심히 가격비교 해보고 예약했는데, 인터파크가 최저가여서 예약했습니다. 근데 또 포인트까지 준다고 메일이 왔네요. 최고! 신라호텔 무료셔틀도 편안히 이용할 수 있어서 너무 좋았고, 마침 날씨도 좋아서 편안히 잘 쉬다 왔어요"
2014.03.13,-,-,역시 서비스 좋고 조식도 맛나고 수영장도 만족스러웠습니다. 그리고 인터파크 통해 저렴하게 갔다와서 만족합니다.
2014.03.14,-,-,저렴한 가격에 조용하게 잘다녀왔습니다. 호텔 물품들도 마음에 들더군요 개인적으로 신라가 맘에들어요
2014.03.14,-,-,아버지 환갑기념 부모님 제주여행 인터파크 덕분에 알뜰하고 아늑하게 잘 쉬다 오셨습니다 삼층 베란다로 보이는 바다풍경과 저녁에 즐기는 실외수영장 잘 가꿔진 야자수 맛있는 조식으로 좋다를 연발하셨다고 합니다 감사합니다~
2014.03.15,-,-,신라호텔은 제주도에서 너무나 유명해서 추가 부연 설명은 필요가 없을듯 하구요 시설이나 위치 면에서 너무 만족합니다 다음에도 꼭 이용하고 싶습니다.
2014.03.15,-,-,"패키지로 예약해서 딸기따기 체험, s카서비스까지 이용했는데요. 너무 만족스러운 일정이었습니다. 또 가고싶네요! 특히 아이들 있는집이면 딸기따기 체험 강추합니다."
2014.03.15,-,-,신라호텔은 명성이 유명한만큼 친절하시고 객실도 깨끗하고 너무 좋았답니다^^ 봄이여서 정원에 피어있는 유채꽃들도 보고요~ 다양한 공연은 저의 마음을 한번 더 사로잡았답니다
2014.03.15,-,-,"만삭인 아내와 이제 17개월 된 아이와의 즐거운 여행길에 함께 할 수 있었던 제주신라호텔은 또다른 좋은 추억이었습니다. 회사에서 시간내기가 쉽지않아, 해외로의 태교여행은 못했지만, 제주도에서 신라호텔에 묵으면서 높은 만족도를 가졌습니다."
2014.03.17,-,-,프라이빗 비치가 유명하여 신라호텔을 예약하였습니다. 특급호텔이라 모든 시설들이 우수합니다. 프라이빗비치는 롯데호텔과 수준이 비슷합니다. 개인적인 생각은 의자 및 침상 등의 수준은 롯데가 좋고 풋마사지 서비시는 신라가 좋습니다. 사이즈나 분위기는 동일합니다. 조식 레스토랑은 3곳을 선택할 수 있어서 다양성에 있어서는 신라가 좋고 인테리어는 개인적으로는 고풍스러운 롯데가 좋았습니다. 여성들은 모던한 신라를 좋아 할 것 같긴합니다. 산책 등의 공원은 롯데가 좋은 것 같고 신라는 글래핑과 쉬리밴치의 경치가 너무 좋아 장점이 될 것 같습니다. 직원들 서비스는 감성터치 부분에서 신라가 우수합니다. :)
2014.03.17,-,-,"왜 사람들이 ''신라호텔''을 이야기하는지를 확인할 수 있었던 시간이었습니다. 특히 인근 호텔을 비교체험 하듯 다니면서 내린 결론은 단연 최고 라고 말씀드리고 싶네요. 1) 체크인 時, 별도의 리셉션 공간에서 고객이 편안하게 맞이하도록 접수 [제주 귤차 제공됨] 2) 객실까지 직접 직원이 안내해주면서, 이용가능한 편의시설 및 프로그램에 대해서 설명. 3) 무거운 짐은 별도로 직원이 객실까지 옮겨 줌. 4) 실외 자쿠지는 인근 특급호텔과 비슷한 수준이지만, 야외 스파를 충분한 즐길 수 있도록 잘 갖추어짐. 5) 산책로는 중문해수욕장이 주는 비경 포함해서, 정서적인 힐링이 가능하도록 잘 조성됨. 6) 별도의 포함 프로그램인 사전 와인 시음 및 뮤직아일 페스티벌은 제주 여행에서 또다른 낭만을 느낄 수 있었던 소중한 경험이었음. 7) 객실은 마음이 편안해 질 정도로 데코가 정갈하게 되어 있으며, 베드와 침구 등이 충분히 만족스러울 정도로 잘 갖추어짐. 비싼 돈 주고, 특급호텔에서 왜 숙박하는지 이해가 되는 경험이었습니다. 직원 여러분들께 감사드립니다."
2014.03.17,-,-,직원들의 미소에서 파크뷰의 음식 퀄러티 까지 빠지는게 없어요. 또 제주 간다면 주저없이....
2014.03.17,-,-,애들과 최고의 시간을 가졌어요. 디테일로 보면 감히 신라에 명함을 내밀 호텔은 없을 듯 합니다. 직원의 미소에서 음식까지.... 최고
2014.03.17,-,-,"3월에 가족과 제주도 신라호텔을 이용했는데요~ 가족 모두가 2박 3일동안 편안한 휴식으로 대만족 했답니다! 아기가 았는 가정, 부모님 모두 맞춤형 휴가였어요^^"
2014.03.17,-,-,수영장이 따뜻한물이라서 더욱 좋고 서비스도 최고였고 어머니 모시고 갔는데 더할나위없이 좋았습니다.
2014.03.17,-,-,생각보다 넓직한 스텐다드 룹과 저렴한 가격으로 대만족!!! 인터파크를 통해 3번째 이용중 이랍니다^^
2014.03.17,-,-,조식부페는 종류가 어마어마하게 많고 특히 연어는 아주 신선해서 몇번가져다가 먹었네요. 최요였어요
2014.03.18,-,-,"제주도 중문단지내에 호텔중에 제일 자주 찾게되는 호텔이 신라같아요. 롯데는 걸어서 관광지나 편의점, 커피숍등 찾기쉬은 장점이있는데 산책로는 신라가 제일 좋네요. 직원분들도 다 친절하시고 체크인도 편히 할 수있고 뷰도 만족스럽구요."
2014.03.18,-,-,제주신라호텔 좋아요 아주좋아요 제주신라호텔 좋아요 아주좋아요 제주신라호텔 좋아요 아주좋아요 제주신라호텔 좋아요 아주좋아요 제주신라호텔 좋아요 아주좋아요 제주신라호텔 좋아요 아주좋아요
2014.03.18,-,-,너무 좋아요 저번에 롯데를 이용했는데 역시 제주는 신라가 갑이네요 아이들을 위한 배려도 너무 좋고 모든 면에서 역시 최고네요 너무너무 좋고요 다음번에도 이용할계획입니다 역시최고입니다
2014.03.18,-,-,"지난 추석에 미친가격으로 (1박70만원) 갔다왔는데 가격이 쎄긴했지만 만족하며 편하게 쉬고왔다, 근데 이번에 프로모션으로 미친가격(1박 17만원) ...극과 극을 달린 가격으로 갔다오면서도 느낀건... 역시 신라!!"
2014.03.18,-,-,내가 먹어본 호텔조식중 신라호텔이 최고! 내가 먹어본 호텔조식중 신라호텔이 최고! 내가 먹어본 호텔조식중 신라호텔이 최고!
2014.03.19,-,-,너무 멋진 가족여행을 신라호텔서 잘 보냈어요..어른들 모시고 갔는데 매우 흡족하셨어요!!!
2014.03.19,-,-,너무 멋진 가족여행을 신라호텔서 잘 보냈어요..어른들 모시고 갔는데 매우 흡족하셨어요!!!
2014.03.19,-,-,너무 멋진 가족여행을 신라호텔서 잘 보냈어요..어른들 모시고 갔는데 매우 흡족하셨어요!!!
2014.03.19,-,-,제주가면 무조건 신라로 가는 편이라 늘 인팍 잘 이용해요~ 너무 피곤했었는데 평일이라 그런가 얼리체크인도 잘 해주셔서 신라에서 자는데 하루를 꼬박 썼네요~ 푹 잘 쉬다 왔어요 좋아용
2014.03.19,-,-,제주가면 무조건 신라로 가는 편이라 늘 인팍 잘 이용해요~ 너무 피곤했었는데 평일이라 그런가 얼리체크인도 잘 해주셔서 신라에서 자는데 하루를 꼬박 썼네요~ 푹 잘 쉬다 왔어요 좋아용
2014.03.19,-,-,역시 신라호텔이었어요!! 이번 여행은 어른들 모시고 간 건데 편안함과 고급스러움에 너무 만족하셨어요... 담에도 역시 신라호텔로!!!
2014.03.21,-,-,"여러번 제주도를 방문해보셔서 관광지에 지치신 분들 그리고 휴식이 필요하신 분들께 강력추천드립니다. 1. Roon condition : 말이 필요없죠 최고입니다. 특히 전망이 최고입니다. 2. Service : 왜 사람들이 신라호텔을 최고라고 하는지 몸소 느끼게 해줍니다. 공항에서 객실까지 바로 짐을 옮겨주고, 셔틀이 자주 있어서 호텔과 부대시설만을 즐기실 분들은 별도의 렌트가 필요없습니다. 다들 친절하게 웃으면서 답변해주시고 필요한 부분은 즉각적으로 채워줍니다. 3. 무료 부대시설 : 수영장, GYM, Private beach, 숨비 정원, 자쿠지 등 무료로 이용가능한 다양한 시설을 보유하고 있습니다. 특히 숨비정원은 롯데호텔부터 하야트호텔 정원까지 연결되어 있어서 산책코스로 적격입니다. 4. GAO : 트레킹(2만원), 요가(1만원) 등 다양한 그룹활동 프로그램을 운영하고 있습니다. 특히 트레킹 코스는 한라산 주변의 정경을 볼 수 있는 장소로, 가이드와 함꼐 숲에 대한 해설도 들으면서 참여할 수 있습니다. 간식 등도 제공해주어 오전을 건강하게 보낼 수 있습니다. 5. 더파크뷰 : 브런치메뉴 최고입니다. 제 위가 더 커질 수 있길 간절히 바라면서 식사했습니다. 2박 3일간 혼자 간 제주여행이 너무 빠르게 지나갈 정도로 호텔시설이 훌륭합니다. 제주여행은 무조건 신라호텔로 강추!"
2014.03.21,-,-,"작년 저가항공 제주왕복권 운임특가때 항공권 구매해서 숙박비에 좀 여유가 생겼습니다. 그래서 어디를 갈까 고민하던 차에 제주신라호텔 특가를 뙇-! 그래서 망설임없이 예약하게 되었죠, 저희는 스탠다드 룸에 묵었는데요, 혹시 신라호텔 투숙이 처음이시라면 꼭 골드멤버쉽에 가입하도록 하세요 (무료랍니당) 가입 후 처음 투숙 시 방을 업그레이드 해준다고 하더라구요, 저희는 그것도 모르고 ㅠ_ㅠ 그게 제일 아쉽네요, 웨스트 윙 쪽에 있는 스탠다드 룸이었구요, 객실 내부는 바다닮은 민트색으로 꾸며져 있었습니다. 그리고 신라호텔 투숙객들만을 위한 중문해수욕장 프라이빗 비치하우스에서 건식족욕도 할 수 있었구요^^ 아 그리고 더 파크뷰 조식부페사진이 없는데 꼭 호텔예약시 조식부페도 함께 하세요, 못드시고 간다면 나중에 너무 너무 후회할 거예요, 인터파크투어 덕분에 좋은 가격에 매우 잘 쉬다왔어요, 올 겨울에는 부모님과 함께 한 번 더 가려구요, 이상 제주신라호텔 후기였습니다!"
2014.03.24,-,-,"제주도에 오면 무조건 신라호텔입니다. 벌써 4번째 묵고 있지만 시설은 물론이와 직원분들이 너무 친절하고 프로그램도 늘 만족입니다. 특히, 캠핑장은 너무 좋네요. 어메티지도 몰튼 브라운 너무 좋고, 수영장과 자쿠지도 겨울이면 늘 그립습니다. 너무도 아늑한 정원은 늘 좋습니다. 비치가 너무 먼게 흠이라면 흠이네요."
2014.03.24,-,-,"1. 어메티지 너무 좋습니다. 2. 직원들 너무 친절하고 방 컨디션을 컴플레인 하면 업그레이드 시켜줍니다. 3. 라운지에서 조용히 진행되는 체크인도 너무 마음에 듭니다. 4. 수영장, 자쿠지 너무 좋네요. 5. 프라이빗 비치도 너무 좋아요. 9월이라 바다 물이 따뜻해서 수영도 했네요. 6. 조식은 그냥저냥입니다. 7. 주위가 중문 단지라서 식당을 이용하기도 좋습니다."
2014.03.24,-,-,"아름다운 정원과 함께 친절한 직원들이 너무 좋습니다. 제주도를 간다면 늘 신라호텔이 생각이 들고 너무 편리한 시설에 1년에 1-2번은 꼭 갑니다. 방 컨디션도 너무 좋고, 역시나 본관보다는 신관이 너무 좋네요. 담요처럼 생긴 후드달린 자쿠지 가운은 늘 잘 이용하고 있습니다. 다음번에도 제주도를 방문한다면, 신라호텔입니다."
2014.03.25,-,-,"이번에 가족 여행으로 1박 2일 어디를 갈까 고민하다가, 내심 생각만 했던 제주신라호텔 패키지를 선택했네요. 같이 갔던 가족들도 매우 좋아하고, 서비스도 좋아서 편안히 쉬다 올 수 있었던 멋진 시간이었네요. 또 가볼 수 있으면 좋을텐데... ㅎㅎ 다음에도 꼭 가야 겠네요.^^"
2014.03.25,-,-,두곳다 가보신분은 왜 좋은지 알껍니다 또가고싶은곳이예요 정말친절하고 깨끗해요~~&hearts; 또 할인행사해주세요 굿굿굿
2014.03.25,-,-,야외 수영장을 따라 올레길과 해안뷰로 이어지는 가든이 예쁘게 단장되어있어서 산책하며 휴식하기 좋았어요. 야자수로 이국적인 분위기도 살짝 느낄수있었구요. 이른봄이라 야외수영대신 따뜻한 물에 몸을 담그며 노천탕을 즐길수도 있었네요. 물론 투숙객들은 무료로 사용가능했구요.^^ 스탠다드 룸으로 예약했는데 함께 받기로했던 뮤직페스티벌 갈라티켓 소진으로 룸 업그레이드 받아서 코너스윗룸에서 포근한 하루밤을 보냈어요^0^ 신라호텔에서 알아서(?) 업그레이드해준건 아니였구요~ 인터파크통해서 업그레이드 받았네요.. 신라에선 티켓소진되어서 배부드릴수 없다고 안내만 해줬다능.. 신랑이 따루 한번더 확인하지않았으면.. 코너스윗룸 업그레이드는 없었을듯해요...인터파크에서 예약하길 잘했다는 생각*^^* 기념일 케익이랑 월컴 초코릿두 받았구요.. 신랑덕에 (그리고 인터파크덕에..) 좋은 음악이랑 편안한 하루 휴식 넘넘 잘 보내고 왔어요~
2014.03.25,-,-,"역시 신라가 최고인 것 같아요~ 다른 호텔에서 묵고 신라호텔로 옮겼는데.... 서비스가 차원이 다르더라고요.. 태교 여행으로 갔는데 너무 잘 쉬다가 가용 밤에 남편하고 산책로 걷느라, 밤에 수영장을 이용 못했는데... 수영하는 사람이 꽤 많더라고요. 밤에 산책하니깐 너무 좋았어요 ㅎㅎ 아침에 일찍 일어나서 조식 먹고 수영했는데, 수영장에 사람이 별로 없어서 좋았어요^^ 밤에 수영하는 사람들이 훨 많았어요~ 따뜻한 자쿠지도 좋고, 수영장 물도 별로 차갑지 않아서 좋았어요 조만간 꼭 다시 가고 싶네요."
2014.03.25,-,-,"3월 봄날이라 햇볕도 좋고요. 아이와 함께 넓은 정원을 마음껏 뛰어놀다 비치까지 가서 모래놀이도 같이하고요. 캠핑장 미끄럼틀도 같이 타고, 쉬리 언덕에서 시원한 바다도 같이 보고요. 신라 제주는 시설도 좋지만 풍경이 정말 좋았어요. 기회가 된다면 매년 아이와 함께하고 싶어요. 직원들이 세련되게 배려하고 서비스하는 것이 정말 좋았습니다."
2014.03.25,-,-,저는 못가고 아내랑 애기 처재랑 조카가 다녀왔는데 우리 아들이 지금껏 다녀본 호텔 중에 젤 맘에 들어합니다. 또 가고싶어해요. 인터파크 덕분에 점수 좀 땃네요. 감사해요. 다음에도 인터파크 이용할게요 .감사합니다.
2014.03.25,-,-,태교여행으로 다녀왔는데 깔끔하고 좋았습니다. 음식도 맛있고 룸컨디션도 깔끔하고요
2014.03.25,-,-,핫세일들어간 금액이라 저렴하게 잘 다녀왔어요 대신 중국사람엄청 많았네요 =_= 신라호텔 명성답게 부대시설이나 룸컨디션은 좋았습니다!!!
2014.03.25,-,-,가족들이랑 신라호텔에서 묵었어요 룸상태도 좋고 직원들도 친절해서 역시 신라호텔이라는 생각이 들었습니다. 다시 방문하고 싶습니다.
2014.03.25,-,-,엄마랑 둘이 가는 여행이라~ 제주 신라로 다녀왔습니다.^^ 와이너리도 너무 좋았구요. 직원들도 편안하고~ 친절했습니다. 제주신라호텔은 방문할 때 마다 만족도가 매우 좋은 호텔! 제주도를 방문할 때는 늘~~ 이곳을 애용합니다:) 강추!!
2014.03.26,-,-,"제주신라호텔가격이야 워낙 비싸다고 하지만, 비싼데는 이유가 다 있는 법이죠. 다양한 액티비티와 시설들, 스탠다드 룸부터가 품격이 다른걸요. 야외 와이너라파티는 정말 최고 였고요, 라운지바에서는 하루종일 클래식/재즈 라이브무대가 분위기를 한층 더 업시켜 주더군요. 다시 제주도 오면 신라호텔 다시 이용하려구요."
2014.03.27,-,-,"이 곳에 머무는 것만으로도 기분이 좋아지는 경험. 공사중인 객실이 많아 시끄럽고 번잡했지만, 직원들이 무척 친절했고, 가든이 너무 예뻤습니다."
2014.03.28,-,-,"방도 넓고 직원분들도 친철하시고, 거기다 야경도 좋은 아주 맘에 드는 호텔이었습니다. 방도 넓고 직원분들도 친철하시고, 거기다 야경도 좋은 아주 맘에 드는 호텔이었습니다."
2014.03.28,-,-,호텔 주차장부터 방까지 안내를 받으며 갔다.. 주차장에 내리자 마자 가방들어 주시고 체크인 안내며 객실 안내까지~ 일하시는 분들 표정도 좋고 잘 쉬다 왔습니다.
